is_bug_fix,revisionNo,message
0,2461,Import translations from Launchpad. Modified : /trunk/AboutApp/res/values-ro/strings.xml Modified : /trunk/Countdown/res/values-es/strings.xml Modified : /trunk/Countdown/res/values-fr/strings.xml Modified : /trunk/Countdown/res/values-ro/strings.xml Modified : /trunk/FileManager/res/values-de/strings.xml Modified : /trunk/FileManager/res/values-fr/strings.xml Modified : /trunk/FileManager/res/values-ro/strings.xml Modified : /trunk/Flashlight/res/values-ro/strings.xml Modified : /trunk/NotePad/res/values-de/strings.xml Modified : /trunk/NotePad/res/values-es/strings.xml Modified : /trunk/NotePad/res/values-fr/strings.xml Modified : /trunk/NotePad/res/values-it/strings.xml Modified : /trunk/NotePad/res/values-ko/strings.xml Modified : /trunk/NotePad/res/values-lo/strings.xml Modified : /trunk/NotePad/res/values-nl/strings.xml Modified : /trunk/NotePad/res/values-ro/strings.xml Modified : /trunk/Safe/res/values-fr/strings.xml Modified : /trunk/Safe/res/values-ro/strings.xml Modified : /trunk/ShoppingList/res/values-fr/strings.xml Modified : /trunk/ShoppingList/res/values-ro/strings.xml Modified : /trunk/UpdateChecker/res/values-ro/strings.xml 
0,2462,OI Shopping List: New version of MyBackupPro Jar file. Modified : /trunk/ShoppingList/lib/OIShoppingListMyBackupPro.jar 
0,2463,OI Shopping List: Upgrade to version 1.2.1-beta1. Modified : /trunk/ShoppingList/AndroidManifest.xml Modified : /trunk/ShoppingList/readme.txt 
0,2464,OI Shopping List / OI Notepad: Add permission for MyBackupPro / Remove duplicatepermission. Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/ShoppingList/AndroidManifest.xml 
0,2465,OI Shopping List: Modify theme attributes. Modified : /trunk/ShoppingList/res/values/attr.xml Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/util/ThemeUtils.java 
0,2466,OI Shopping List: Add themes.xml so that other applications can access OIShopping Lists themes as well. Modified : /trunk/ShoppingList/AndroidManifest.xml Added : /trunk/ShoppingList/res/xml/themes.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java 
0,2467,OI Shopping List: Drop hard-coded theme selection (remain backward compatible).(Themes are read out of themes.xml file). Modified : /trunk/ShoppingList/res/layout/shopping_theme_settings.xml Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/res/xml/themes.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2468,OI Shopping List: Sort attributes logically. Group text attributes. Modified : /trunk/ShoppingList/res/values/attr.xml Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/util/ThemeUtils.java 
0,2469,OI Shopping List: Update copyright info. Modified : /trunk/ShoppingList/res/values/attr.xml Modified : /trunk/ShoppingList/res/values/colors.xml Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/res/values/strings_CURRENTLY_NOT_USED.xml Modified : /trunk/ShoppingList/res/values/strings_not_for_translation.xml Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/res/xml/preferences.xml Modified : /trunk/ShoppingList/res/xml/themes.xml 
0,2470,OI Shopping List: Rename themes and derive from Theme.Light. Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/res/xml/themes.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2471,OI Notepad: Add theme definition files. (so far not functional). Modified : /trunk/NotePad/AndroidManifest.xml Added : /trunk/NotePad/res/values/attr.xml Modified : /trunk/NotePad/res/values/strings.xml Added : /trunk/NotePad/res/values/styles.xml Added : /trunk/NotePad/res/xml/themes.xml 
0,2472,Organize OI Shopping List features. Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2473,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2474,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2475,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2476,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2477,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2478,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2479,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2480,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2481,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2482,OI Shopping List: Refactor theme attributes from ThemeUtils toThemeShoppingList. Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java Added : /trunk/ShoppingList/src/org/openintents/util/ThemeShoppingList.java Modified : /trunk/ShoppingList/src/org/openintents/util/ThemeUtils.java 
0,2483,OI Notepad: Add theme dialog. (so far not functional). Added : /trunk/NotePad/res/layout/dialog_theme_settings.xml Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Added : /trunk/NotePad/src/org/openintents/notepad/dialog Added : /trunk/NotePad/src/org/openintents/notepad/dialog/ThemeDialog.java Added : /trunk/NotePad/src/org/openintents/util/ThemeNotepad.java Added : /trunk/NotePad/src/org/openintents/util/ThemeUtils.java 
0,2484,OI Shopping List: Refactor getFontSizeFromPrefs(). Modified : /trunk/ShoppingList/src/org/openintents/shopping/PreferenceActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java 
0,2485,OI Notepad: Add font size to preferences. Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/res/values/strings_not_for_translation.xml Modified : /trunk/NotePad/res/xml/preferences.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/PreferenceActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/PreferenceActivity.java 
0,2486,OI Notepad and Shopping List: Include padding in themes. Modified : /trunk/NotePad/res/values/styles.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java 
0,2487,OI Notepad: Save / load themes. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/dialog/ThemeDialog.java 
0,2488,OI Shopping List: Export themes for OI Notepad. Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/res/values/styles.xml Modified : /trunk/ShoppingList/res/xml/themes.xml 
0,2489,OI Notepad: Support internal fonts. Modified : /trunk/NotePad/readme.txt Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/res/values/styles.xml Modified : /trunk/NotePad/res/xml/themes.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java 
0,2490,OI Shopping list: support internal fonts. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java 
0,2491,OI Shopping List: Prevent crash when quickly ticking off items. Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java 
0,2492,OI Notepad: Add settings menu command to NoteEditor. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java 
0,2493,OI Notepad: Upper case transformation for droidbug theme. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Added : /trunk/NotePad/src/org/openintents/util/UpperCaseTransformationMethod.java 
0,2494,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2495,OI Shopping List / OI Notepad: Add preferences for links to extensions andthemes on Market and from developer. Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/res/values/strings_not_for_translation.xml Modified : /trunk/NotePad/res/xml/preferences.xml Modified : /trunk/NotePad/src/org/openintents/notepad/PreferenceActivity.java Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/res/values/strings_not_for_translation.xml Modified : /trunk/ShoppingList/res/xml/preferences.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/PreferenceActivity.java 
0,2496,OI Shopping List: Make Android theme easier to read. Added : /trunk/ShoppingList/res/drawable/theme_android.9.png Deleted : /trunk/ShoppingList/res/drawable/theme_android.png Modified : /trunk/ShoppingList/res/values/styles.xml 
0,2497,"OI Notepad, OI Shopping List: Have local themes appear on top of list. Modified : /trunk/NotePad/src/org/openintents/util/ThemeUtils.java Modified : /trunk/ShoppingList/src/org/openintents/util/ThemeUtils.java "
0,2498,OI Notepad: Clean up theme handling in Notepad editor also for encrypted notes. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/PreferenceActivity.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java 
0,2499,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2500,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2501,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2502,OI Notepad: Implement search. Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/res/values/strings.xml Added : /trunk/NotePad/res/xml/searchable.xml Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesListCursor.java Added : /trunk/NotePad/src/org/openintents/notepad/search Added : /trunk/NotePad/src/org/openintents/notepad/search/SearchQueryResults.java Added : /trunk/NotePad/src/org/openintents/notepad/search/SearchSuggestionProvider.java 
0,2503,OI Notepad: Rename &quot;No filter&quot; to &quot;All notes&quot;. Modified : /trunk/NotePad/readme.txt Modified : /trunk/NotePad/res/values-de/strings.xml Modified : /trunk/NotePad/res/values-es/strings.xml Modified : /trunk/NotePad/res/values-fr/strings.xml Modified : /trunk/NotePad/res/values-it/strings.xml Modified : /trunk/NotePad/res/values-ko/strings.xml Modified : /trunk/NotePad/res/values-lo/strings.xml Modified : /trunk/NotePad/res/values-nl/strings.xml Modified : /trunk/NotePad/res/values-ro/strings.xml Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java 
0,2504,OI Notepad: Suppress encrypted notes in search results. Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/src/org/openintents/notepad/search/SearchSuggestionProvider.java 
0,2505,OI Notepad: Refresh shortcuts of note (for example if note got deleted orencrypted in mean-time). Modified : /trunk/NotePad/src/org/openintents/notepad/search/SearchSuggestionProvider.java 
0,2506,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2507,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2508,"OI Notepad: Remove trim in comparison. See <a title=""Modified time of note is always set also just for viewing"" class=closed_ref href=""/p/openintents/issues/detail?id=240""> issue #240 </a>. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java "
0,2509,OI Notepad: Could not find a good way to update tag spinner when tags aremodified. Problem is the complicated Cursor for handling encrypted notes. Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesListCursor.java 
0,2510,OI Notepad: Clean up logcat output. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java 
1,2511,OI Notepad: Remove cache of decrypted text when encryption is attempted. Fix#233.The crucial part is in NoteEditor.encryptNote(). Extensions in EncryptActivityare not really used. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java 
0,2512,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2513,OI Shopping List: Give Theme selection dialog a more native look. Modified : /trunk/ShoppingList/res/layout/shopping_theme_settings.xml Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2514,OI Shopping List: Implement &quot;set for all themes&quot; check box.Set current theme for new theme by default. Modified : /trunk/ShoppingList/src/org/openintents/shopping/PreferenceActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2515,OI Shopping List: Add a &quot;Get more themes&quot; button to themes dialog. Modified : /trunk/ShoppingList/res/values/strings.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/PreferenceActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2516,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2517,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
1,2518,"OI Notepad: Fix bug with TEXT_SELECTION_ALTERNATIVE intents for encrypted notes.Fixed <a title=""OI Insert Date crashes OI Notepad (encrypted notes)"" class=closed_ref href=""/p/openintents/issues/detail?id=253""> issue 253 </a>. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java "
0,2519,OI Notepad: Turn off debug messages. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesListCursor.java 
0,2520,"OI Notepad: Add full-text search, fix bug with delimiting query strings. RenameSearchQueryResults into SearchQueryResultsActivity. Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/res/values/strings.xml Added : /trunk/NotePad/src/org/openintents/notepad/search/FullTextSearch.java Deleted : /trunk/NotePad/src/org/openintents/notepad/search/SearchQueryResults.java Added : /trunk/NotePad/src/org/openintents/notepad/search/SearchQueryResultsActivity.java Modified : /trunk/NotePad/src/org/openintents/notepad/search/SearchSuggestionProvider.java "
0,2521,OI Notepad: Update readme. Modified : /trunk/NotePad/readme.txt 
0,2522,Translations: Import translations from Launchpad. Modified : /trunk/Countdown/res/values-es/strings.xml Modified : /trunk/FileManager/res/values-de/strings.xml Modified : /trunk/FileManager/res/values-es/strings.xml Modified : /trunk/NotePad/readme.txt Modified : /trunk/NotePad/res/values-de/strings.xml Modified : /trunk/NotePad/res/values-es/strings.xml Added : /trunk/NotePad/res/values-fi Added : /trunk/NotePad/res/values-fi/strings.xml Modified : /trunk/NotePad/res/values-fr/strings.xml Modified : /trunk/NotePad/res/values-it/strings.xml Modified : /trunk/NotePad/res/values-ko/strings.xml Modified : /trunk/NotePad/res/values-lo/strings.xml Modified : /trunk/NotePad/res/values-nl/strings.xml Modified : /trunk/NotePad/res/values-ro/strings.xml Modified : /trunk/NotePad/translations/androidxml2po.bash Modified : /trunk/Safe/readme.txt Added : /trunk/Safe/res/values-ru Added : /trunk/Safe/res/values-ru/strings.xml Modified : /trunk/Safe/translations/androidxml2po.bash Modified : /trunk/ShoppingList/res/values-de/strings.xml Modified : /trunk/ShoppingList/res/values-es/strings.xml Modified : /trunk/ShoppingList/res/values-fr/strings.xml Modified : /trunk/ShoppingList/res/values-ko/strings.xml Modified : /trunk/ShoppingList/res/values-ro/strings.xml Modified : /trunk/UpdateChecker/res/values-es/strings.xml 
0,2523,OI Shopping List: Improve layout of &quot;get more&quot; button. Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2524,OI Notepad: Implement new theme dialog. Modified : /trunk/NotePad/res/layout/dialog_theme_settings.xml Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/PreferenceActivity.java Modified : /trunk/NotePad/src/org/openintents/notepad/dialog/ThemeDialog.java 
0,2525,OI Shopping List: rename layout file. Added : /trunk/ShoppingList/res/layout/dialog_theme_settings.xml Deleted : /trunk/ShoppingList/res/layout/shopping_theme_settings.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java 
0,2526,OI Notepad &amp; Shopping List: Update readme file. Modified : /trunk/NotePad/readme.txt Modified : /trunk/ShoppingList/readme.txt 
0,2527,"OI Notepad: When creating new note, use theme of most recently modified note. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java "
0,2528,"OI Notepad: Tried to add button to display popup, but popup height is too smallby default, so that this button does not make sense -&gt; commented out. Modified : /trunk/NotePad/res/layout/dialog_edit_tags.xml Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/TagsDialog.java "
0,2529,OI Shopping List: Change edit field for tags into MultiAutoCompleteTextView. Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java Modified : /trunk/ShoppingList/res/layout/dialog_edit_item.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingProvider.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/EditItemDialog.java 
0,2530,OI Notepad: Create new note with currently selected tag. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/intents/NotepadInternalIntents.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java 
0,2531,OI Notepad: Add attributes for text lines. Change pixel sizes to dip. Thisimplied a larger refactoring. Modified : /trunk/NotePad/res/values/attr.xml Deleted : /trunk/NotePad/res/values/styles.xml Added : /trunk/NotePad/res/values/themes.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/dialog/ThemeDialog.java Added : /trunk/NotePad/src/org/openintents/notepad/theme Added : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeAttributes.java Added : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeNotepad.java Added : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeUtils.java Deleted : /trunk/NotePad/src/org/openintents/util/ThemeNotepad.java Deleted : /trunk/NotePad/src/org/openintents/util/ThemeUtils.java 
0,2532,OI Shopping List: Update themes similar to OI Notepad. Modified : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeNotepad.java Modified : /trunk/ShoppingList/res/values/attr.xml Deleted : /trunk/ShoppingList/res/values/styles.xml Added : /trunk/ShoppingList/res/values/themes.xml Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingListView.java Modified : /trunk/ShoppingList/src/org/openintents/shopping/dialog/ThemeDialog.java Added : /trunk/ShoppingList/src/org/openintents/shopping/theme Added : /trunk/ShoppingList/src/org/openintents/shopping/theme/ThemeAttributes.java Added : /trunk/ShoppingList/src/org/openintents/shopping/theme/ThemeShoppingList.java Added : /trunk/ShoppingList/src/org/openintents/shopping/theme/ThemeUtils.java Deleted : /trunk/ShoppingList/src/org/openintents/util/ThemeShoppingList.java Deleted : /trunk/ShoppingList/src/org/openintents/util/ThemeUtils.java 
0,2533,Test widget: add Eclipse generated files. Modified : /trunk/widgets/ShoppingWidget Added : /trunk/widgets/ShoppingWidget/.classpath Added : /trunk/widgets/ShoppingWidget/.project Added : /trunk/widgets/ShoppingWidget/assets 
0,2534,Translations: Import from Launchpad. Modified : /trunk/AboutApp/readme.txt Added : /trunk/AboutApp/res/values-ru Added : /trunk/AboutApp/res/values-ru/strings.xml Modified : /trunk/AboutApp/translations/androidxml2po.bash Modified : /trunk/Countdown/readme.txt Added : /trunk/Countdown/res/values-ru Added : /trunk/Countdown/res/values-ru/strings.xml Modified : /trunk/Countdown/translations/androidxml2po.bash Modified : /trunk/FileManager/readme.txt Added : /trunk/FileManager/res/values-ru Added : /trunk/FileManager/res/values-ru/strings.xml Modified : /trunk/FileManager/translations/androidxml2po.bash Modified : /trunk/Flashlight/readme.txt Modified : /trunk/Flashlight/res/values-it/strings.xml Added : /trunk/Flashlight/res/values-ru Added : /trunk/Flashlight/res/values-ru/strings.xml Modified : /trunk/Flashlight/translations/androidxml2po.bash Modified : /trunk/NotePad/readme.txt Modified : /trunk/NotePad/res/values-de/strings.xml Modified : /trunk/NotePad/res/values-es/strings.xml Modified : /trunk/NotePad/res/values-fi/strings.xml Modified : /trunk/NotePad/res/values-fr/strings.xml Modified : /trunk/NotePad/res/values-it/strings.xml Modified : /trunk/NotePad/res/values-ko/strings.xml Modified : /trunk/NotePad/res/values-lo/strings.xml Modified : /trunk/NotePad/res/values-nl/strings.xml Modified : /trunk/NotePad/res/values-ro/strings.xml Added : /trunk/NotePad/res/values-ru Added : /trunk/NotePad/res/values-ru/strings.xml Modified : /trunk/NotePad/translations/androidxml2po.bash Modified : /trunk/Safe/res/values-ru/strings.xml Modified : /trunk/ShoppingList/res/values-fr/strings.xml Modified : /trunk/UpdateChecker/readme.txt Modified : /trunk/UpdateChecker/res/values-es/strings.xml Added : /trunk/UpdateChecker/res/values-ru Added : /trunk/UpdateChecker/res/values-ru/strings.xml Modified : /trunk/UpdateChecker/translations/androidxml2po.bash 
0,2535,BasicColors theme: Add new project. Added : /trunk/themes Added : /trunk/themes/BasicColors Added : /trunk/themes/BasicColors/.classpath Added : /trunk/themes/BasicColors/.project Added : /trunk/themes/BasicColors/AndroidManifest.xml Added : /trunk/themes/BasicColors/assets Added : /trunk/themes/BasicColors/default.properties Added : /trunk/themes/BasicColors/res Added : /trunk/themes/BasicColors/res/drawable-hdpi Added : /trunk/themes/BasicColors/res/drawable-hdpi/icon.png Added : /trunk/themes/BasicColors/res/drawable-ldpi Added : /trunk/themes/BasicColors/res/drawable-ldpi/icon.png Added : /trunk/themes/BasicColors/res/drawable-mdpi Added : /trunk/themes/BasicColors/res/drawable-mdpi/blue.png Added : /trunk/themes/BasicColors/res/drawable-mdpi/green.png Added : /trunk/themes/BasicColors/res/drawable-mdpi/icon.png Added : /trunk/themes/BasicColors/res/drawable-mdpi/red.png Added : /trunk/themes/BasicColors/res/layout Added : /trunk/themes/BasicColors/res/values Added : /trunk/themes/BasicColors/res/values/attr.xml Added : /trunk/themes/BasicColors/res/values/strings.xml Added : /trunk/themes/BasicColors/res/values/themes.xml Added : /trunk/themes/BasicColors/res/xml Added : /trunk/themes/BasicColors/res/xml/themes.xml Added : /trunk/themes/BasicColors/src Added : /trunk/themes/BasicColors/src/org Added : /trunk/themes/BasicColors/src/org/openintents Added : /trunk/themes/BasicColors/src/org/openintents/themes Added : /trunk/themes/BasicColors/src/org/openintents/themes/basiccolors 
0,2536,Basic Colors Theme: add build scripts. Modified : /trunk/themes/BasicColors Modified : /trunk/themes/BasicColors/AndroidManifest.xml Added : /trunk/themes/BasicColors/build.properties Added : /trunk/themes/BasicColors/build.xml Added : /trunk/themes/BasicColors/lib Added : /trunk/themes/BasicColors/readme.txt Added : /trunk/themes/BasicColors/template of build-private.properties 
0,2537,OI Notepad: align apk in build script. Modified : /trunk/NotePad/build.xml Modified : /trunk/NotePad/template of build-private.properties 
0,2538,Basic Colors Themes: Remove padding for shopping list. Modified : /trunk/themes/BasicColors/res/values/themes.xml 
0,2539,"OI Notepad: Fix problems with encrypted notes: Test cases:1) screen orientation change2) menu &gt; revert3) extensions (Upside down, Insert date).4) combinations of the above. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java Modified : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeUtils.java "
0,2540,OI Notepad: Don't change modification date when just viewing encrypted notes.(but keep selection on screen orientation changes). Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/PrivateNotePadIntents.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java 
0,2541,OI Notepad and Shopping List: Update year 2010 in copyright and links. Modified : /trunk/NotePad/res/raw-ca/license_short.txt Modified : /trunk/NotePad/res/raw-de/license_short.txt Modified : /trunk/NotePad/res/raw-es/license_short.txt Modified : /trunk/NotePad/res/raw-pl/license_short.txt Modified : /trunk/NotePad/res/raw/license_short.txt Modified : /trunk/NotePad/res/values/strings_not_for_translation.xml Modified : /trunk/ShoppingList/res/raw/license_short.txt Modified : /trunk/ShoppingList/res/values/strings_not_for_translation.xml 
0,2542,OI Shopping List: Recognize Market and ATrackDog in Update menu. Modified : /trunk/ShoppingList/src/org/openintents/distribution/UpdateMenu.java 
0,2543,"OI Notepad: Fix revert button: always revert to last saved version, except forsingle revert undo. Modified : /trunk/NotePad/readme.txt Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java "
0,2544,Translations: Import from Launchpad. Modified : /trunk/AboutApp/res/values-ru/strings.xml Modified : /trunk/Countdown/res/values-ru/strings.xml Modified : /trunk/FileManager/res/values-ru/strings.xml Modified : /trunk/Flashlight/res/values-ru/strings.xml Modified : /trunk/NotePad/res/values-de/strings.xml Modified : /trunk/NotePad/res/values-ru/strings.xml Modified : /trunk/ShoppingList/res/values-de/strings.xml Modified : /trunk/UpdateChecker/res/values-ru/strings.xml 
0,2545,OI Notepad: prepare version 1.1.4-rc1. Modified : /trunk/NotePad/AndroidManifest.xml 
0,2546,OI Shopping List: prepare version 1.2.1-rc1. Modified : /trunk/ShoppingList/AndroidManifest.xml Modified : /trunk/ShoppingList/readme.txt 
0,2547,Basic Colors Theme: Add new icons and prepare version 1.0.0-rc1. Modified : /trunk/themes/BasicColors/AndroidManifest.xml Modified : /trunk/themes/BasicColors/readme.txt Added : /trunk/themes/BasicColors/res/drawable-hdpi/basiccolors.png Deleted : /trunk/themes/BasicColors/res/drawable-hdpi/icon.png Added : /trunk/themes/BasicColors/res/drawable-ldpi/basiccolors.png Deleted : /trunk/themes/BasicColors/res/drawable-ldpi/icon.png Added : /trunk/themes/BasicColors/res/drawable-mdpi/basiccolors.png Deleted : /trunk/themes/BasicColors/res/drawable-mdpi/icon.png 
0,2548,Basic Colors Theme: change name in build script. Modified : /trunk/themes/BasicColors/build.xml 
0,2549,"OI Notepad: Fix bug that prevented encryption after decryption, and bug thatdeleted note if encryption was called but cancelled (i.e. no password entered orOI Safe not installed). Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/crypto/EncryptActivity.java "
0,2550,OI Notepad: Update list of contributors. Modified : /trunk/NotePad/res/values/strings_not_for_translation.xml 
0,2551,OI Notepad: Select also encrypted notes by spinner. Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesList.java Modified : /trunk/NotePad/src/org/openintents/notepad/noteslist/NotesListCursor.java 
0,2552,OI Notepad: version 1.1.4-rc2. Modified : /trunk/NotePad/AndroidManifest.xml 
0,2553,Basic Colors Theme: Add info activity. Modified : /trunk/themes/BasicColors/AndroidManifest.xml Added : /trunk/themes/BasicColors/res/layout/infoactivity.xml Modified : /trunk/themes/BasicColors/res/values/strings.xml Added : /trunk/themes/BasicColors/src/org/openintents/themes/basiccolors/InfoActivity.java 
0,2554,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
